ambiguous_word,meaning,Text,
মন,মনোযোগ দিয়ে,মন দিয়ে পড়াশুনো করলে পরীক্ষায় ভাল নাম্বার পাওয়া যাবেই যাবে ।,
মন,মনোযোগ দিয়ে,সে মন দিয়ে গল্পের বই পড়ছিল ।,
মন,মনোযোগ দিয়ে,আমার এই কাজটাতে একদম মন বসল না ।,
মন,চিত্ত,মানুষের মন অত সহজে বোঝা যাবে না ।,
মন,চিত্ত,কাজলের মন বুঝে চলা খুব কঠিন ।,
মন,মনোযোগ দিয়ে,কোন কাজ মন দিয়ে না করলে সফলে হওয়া যাবে না ।,
মন,আকৃষ্ট করা,ছোটবেলায় অন্যের বাগানের ফল পাড়া খুব মন টানে ।,
মন,কষ্ট পাওয়া ,পরীক্ষায় ভাল ফল না হওয়ায় নীলের আজ মন খুব খারাপ ।,
মন,চিত্ত,রিমার মন বেশ নরম ।,
মন,মনোযোগ দিয়ে,মন দিয়ে কোন কাজ করলে তাঁর ফল নিশ্চয় মেলে ।,
মন,আশা মেটা,তাঁর কাছ থেকে পাওয়া ব্যবহারে আমার তাঁর প্রতি মন উঠে গেছে ।,
মন,রাগ প্রকাশ করা, মনের ঝাল মিটিয়ে গণমাধ্যমকে গালিগালাজ করলেন ট্রাম্প,
মন,রাগ প্রকাশ করা,নদীর পাড়ে দাঁড়িয়ে মনের ঝাল মিটিয়ে বাতাসে উড়িয়ে দিলাম তুখোড় গালাগাল।,
মন,রাগ প্রকাশ করা,উক্ত কেসের ঝাঁঝ নিজের পরিবারে উপরে ঢেলে কিছুটা হলেও মনের ঝাল মিটাতাম,
মন,রাগ প্রকাশ করা," অনেক দিন মনের গহীনে পুষে রেখেছিলাম এটি, আজকে মনের ঝাল মিটালাম!",
মন,রাগ প্রকাশ করা,অধিকার পেলাম বলে ইচ্ছামত মনের ঝাল মিটালাম,
মন,রাগ প্রকাশ করা,কোন ভাবেই যখন কাজ হলো না তখন মনের ঝাল মিটালো মাঠে এসে।,
মন,রাগ প্রকাশ করা,এতেও মনের ঝাল মিটাল না।,
মন,কষ্ট পাওয়া ,নারীদের চেয়ে পুরুষেরা মনের কষ্ট নিজের মধ্যে লুকিয়ে রাখে।,
মন,আকৃষ্ট করা,তারপর মানুষ নাড়ীর টানে কিংবা মনের টানে যাবেই।,
মন,কষ্ট পাওয়া ,খুব ইচ্ছে হয় তোমায় জড়িয়ে ধরে বলি কেন তুমি আমার মনে কষ্ট দাও!,
মন,কষ্ট পাওয়া ,"এই পৃথিবীতে সব ধরনের বিচার হয় ,শুধুমাএ মন ভাঙার বিচার হয়না।",
মন,কষ্ট পাওয়া ,তখন তার মনের মৃত্যু হবে নিশ্চিত !!,
মন,কষ্ট পাওয়া ,দৈত্যের মন ভেঙে গেল। ,
মন,স্মৃতি থেকে,কিন্তু মুছে দিতে পারেনি মন থেকে! ,
মন,কষ্ট পাওয়া ,"ব্যাথা কাদে এ বুকে, এলোমেলো ঝড়ে মন ভেঙে পড়ে",
মন,কষ্ট পাওয়া ,"বিষাদ ছুঁয়েছে আজ, মন ভালো নেই, মন ভালো নেই;",
মন,কষ্ট পাওয়া ,কারও ভেঙে যাওয়া মন জোড়া লাগালে  আল্লাহ সোজা জান্নাতে নেবেন।,
মন,কষ্ট পাওয়া ,তেমনি কারও মন ভাঙলে যদি সোজা জাহান্নামে দিয়ে দেন!,
মন,ইচ্ছা প্রকাশ,মন চায় তাকে নিয়ে চলে যাই সেই মেঘগুলোর ওপরে আরো ওপরে যেখানে থাকব শুধু আমরা দুজন,
মন,কষ্ট পাওয়া ,কারো মনে আঘাত দিও না ।,
মন,কষ্ট পাওয়া ,আপনি একজনের কথায় কি অন্য কারো মনে আঘাত করতে পারবেন? ,
মন,কষ্ট পাওয়া ,স্বামী যদি স্ত্রীর মনে আঘাত দিয়ে কথা বলে তবে স্ত্রীর করণীয় কি,
মন,কষ্ট পাওয়া ,জন্যে কাউকে বিদ্রুপ করে কিছু বলার দ্বারা মানুষের মনে আঘাত পায়। ,
মন,কষ্ট পাওয়া ,আবিদ কারো মনে আঘাত দিয়ে থাকলে ক্ষমা করবেন।,
মন,ধারনা করা,এবার জিএসপি সুবিধা পাবে বলে মনে হচ্ছে।,
মন,ধারনা করা,দেখে তো মনে হচ্ছে সেনাবাহিনীর হেলিকপ্টার।,
মন,ধারনা করা, মনে হচ্ছে সেনাও এবারে সাহায্যের জন্য নেমে পড়েছে।,
মন,ধারনা করা,"কী মনে হচ্ছে, সন্তানকে বাঁচাতে ফ্লেমিঙ্গ মায়ের রক্তক্ষয়ী লড়াই? ভুল বুঝেছেন!",
মন,গোপনে,আর সকাল-সন্ধ্যায় তোমার প্রভুকে স্মরণ করতে থাকো মনে মনে একান্ত বিনয়ের সঙ্গে,
মন,ধারনা করা,এখানে নিজেকে তিনি সেরা মনে করেন।,
মন,ধারনা করা,আগে মনে করা হত যে স্কিৎসোফ্রেনিয়ার চিকিৎসার জন্য যে ঔষধ ব্যবহার তার ফলেই বিষন্নতা হয়।,
মন,ধারনা করা, মনে হচ্ছিল আমার অতীতটা সামনে এসে ধরা দিয়েছে।,
মন,ধারনা করা,সমস্ত তীর্থের মধ্যে প্রয়াগ মুখ্য স্থান মনে করা হয়। ,
মন,ধারনা করা,এখনো অনেক পরিবারে কন্যা সন্তানদের ঘরের বোঝা মনে করা হয়।,
মন,ধারনা করা,হয়তো মনে হতে পারে এরকমটা আর বহন করা সম্ভব নয়। ,
মন,ধারনা করা,অ্যাওয়ার্ড পেয়ে শতভাগ সন্তুষ্ট মনে করা যাবে না.,
মন,ধারনা করা,যদিও জ্ঞান মানে তাত্ত্বিক কোন কিছুকে মনে করা হয়।,
মন,ধারনা করা,এমনটি মনে করা মানুষের সংখ্যাও কিন্তু কম নয়।,
মন,সন্তুষ্টি,"কখনো কষ্ট দিতে চাই নি চেয়েছি মন ভরে ভালো বাসতে, ",
মন,সন্তুষ্টি,বিয়েতে গিয়ে মন ভরে খেয়ে নিস।,
মন,সন্তুষ্টি,ছেলেের পরীক্ষার ফলাফলে মার মন ভরেনি।,
মন,সন্তুষ্টি,মানুষের মন জয় করা কঠিন জিনিস।,
মন,সন্তুষ্টি,পরীক্ষায় ভালো করে সে মন জয় করে নিয়েছে। ,
মন,সন্তুষ্টি,কিন্তু তাতে ঠিক মন ভরে নি এই সব কোয়ারেন্টাইনে থাকা মানুষদের। ,
মন,সন্তুষ্টি,"মন ভরে, মনে খুলে, চোখ ভরে জল নিয়ে কাদোঁ।",
মন,সন্তুষ্টি,মন ভরে খেয়ে নিও দাওয়াতে গেলে।,
মন,সন্তুষ্টি,একজন মানুষের মন জয় করা খুব কঠিন কাজ। ,
মন,সন্তুষ্টি,"কীভাবে মানুষের মন জয় করা যায়, ",
মন,সন্তুষ্টি, যেকোনো মানুষের মন জয় করার উপায়টি মোটেই সহজ নয়।,
মন,সন্তুষ্টি,তবে নিয়মগুলো মেনে চলতে পারলে মানুষের মন জয় করা সম্ভব।,
মন,সন্তুষ্টি,কিন্তু সবচেয়ে কষ্টের বিষয় হচ্ছে তাকে ও তার মন জয় করা। ,
মন,সন্তুষ্টি,স্যাটেলাইট চ্যানেলগুলো দর্শকদের মন জয় করার জন্য আধুনিক বিভিন্ন প্রোগ্রাম ও নতুন নতুন অনুষ্ঠান প্রচার করছে। ,
মন, ইচ্ছামতো,সমরেশ মজুমদার এর মনের মতো মন অরিজিনাল বইটি সংগ্রহ করুন রকমারি ডট কম থেকে,
মন, ইচ্ছামতো,নিজের মন মতো জীবনে চলতে পারলে আপনার আত্নবিশ্বাস আরও বেড়ে যাবে।,
মন, ইচ্ছামতো,"মঙ্গল সহায় নয়, মন মতো ফল পাবেন না",
মন, ইচ্ছামতো,মনের মতো মানুষ পাইলাম না হচ্ছে ২০১৯ সালে মুক্তিপ্রাপ্ত একটি বাংলাদেশী সামাজিক-নাট্যধর্মী চলচ্চিত্র। ,
মন, ইচ্ছামতো,"মনের মতো একটা গান, একদম মন ছুঁয়ে যাবে।",
মন, ইচ্ছামতো,কিশোর পলাশের গানের মিউজিক ভিডিও মনের মতো মন।,
মন, ইচ্ছামতো,তবে তার অন্যমনস্ক দুষ্টু ভাবনাই হয়তো তার সময়গুলোকে নিজের মনের মতো করে তুলেছে। ,
মন, ইচ্ছামতো,মনের মতো জীবনসঙ্গী আমরা কে না চাই?,
মন, ইচ্ছামতো,আপনার প্রোফাইলে যদি বানান ভুল থাকে তাহলে মনের মতো সঙ্গীর কাছ থেকে আপনার সাড়া পাওয়ার সম্ভবনা অনেকটাই কমে যায়।,
মন, ইচ্ছামতো,বিনিয়োগকারী ও ঋণদাতাদের মন মতো একটি বিজনেস প্ল্যান লিখবেন কী ভাবে?,
মন,মুগ্ধ হওয়া,আমার মন ভোলানো পাখিরে দিলি তুই ফাকিরে তোর সাথে ছিল আমার ভালোবাসা বাকিরে,
মন,মুগ্ধ হওয়া,"মন ভোলানো দৃশ্য দেখতে, আজই ছুটে যেতে পারেন",
মন,মুগ্ধ হওয়া,আমার মন মজেছে সেই গভীর,
মন,মনোযোগ দিয়ে,আজ জানি না কেন কাজে মন লাগছে না ।,
মন,ইচ্ছা,মন করলে সে এমনি কাজটি করে দেবে ।,
মন,প্রেমিক,বিমান মন চোরা প্রেমিক হয়ে দিনরাত ঘুরে বেরায় ।,
মন,কষ্ট পাওয়া ,তার মন এতটাই খারাপ যে আমি কখন এসেছি সেটা সে লক্ষ্য করেনি ।,
মন,চিত্ত,আমি তার মন বোঝার চেষ্টা করছি ।,
মন,আকৃষ্ট করা,ছোটবেলায় অন্যের বাগানের ফল পেড়ে খাওয়া খুব মন টানে এখন এত বড় হয়েও ।,
মন,কষ্ট পাওয়া ,পরীক্ষায় ভাল ফল না হওয়ায় নীলের আজ মন খুব খারাপ ছিল ।,
মন,চিত্ত,রিমার মন বেশ কোমল ।,
মন,আকৃষ্ট করা,অন্যের বাগানের ফল পেড়ে খাওয়া খুব মন টানে এখন এত বড় হয়েও ।,
মন,আশা মেটা,তাঁর কাছ থেকে পাওয়া ব্যবহারে আমার তাঁর প্রতি মন উঠে গেছিল ।,
মন,মনোযোগ দিয়ে,মন দিয়ে কোন কাজ করলে তার ফল নিশ্চয় পাবে ।,
মন,আকৃষ্ট করা,ছোটবেলায় অন্যের বাগানের ফল পেড়ে খাওয়া খুব মন টানে এখন এত বড় হয়েও ।,
মন,কষ্ট পাওয়া ,পরীক্ষায় ভাল ফল না হওয়ায় নীলের আজ মন খুব খারাপ ছিল ।,
মন,চিত্ত,রিমার মন বেশ কোমল ।,
মন,আকৃষ্ট করা,অন্যের বাগানের ফল পেড়ে খাওয়া খুব মন টানে এখন এত বড় হয়েও ।,
মন,মনোযোগ দিয়ে,মন দিয়ে কোন কাজ করলে তার ফল নিশ্চয় পাবে ।,
মন,আকর্ষণ,তাঁর কাছ থেকে পাওয়া ব্যবহারে আমার তাঁর প্রতি মন উঠে গেছিল ।,
মন,মনোযোগ দিয়ে,আজ জানি না কেন কাজে মন বসছে না ।,
মন,ইচ্ছা,মন করলে সে এমনি কাজটি করে দিত।,
মন,প্রেমিক,বিমান মন চোরা প্রেমিক হয়ে দিনরাত ঘুরে বেরানো ঠিক নয় ।,
মন,কষ্ট পাওয়া ,সে মন খারাপ করে বাড়ি থেকে চলে গেল ।,
বুক,মন দৃঢ় করা,এত কষ্টের পড়ও সে সুখের আশায় বুক বাঁধে। ,
বুক,মন দৃঢ় করা,"অনেকেরই আত্মার অন্তরে (কিম্বা অন্ত্রে) ফিসফিস করবে, নতুন আশায় আমরা বুক বাঁধব।",
বুক,মন দৃঢ় করা,আমরা আশায় বুক বাঁধছি,
বুক,মন দৃঢ় করা,নতুন বছরে আশায় বুক বাঁধছেন বিনিয়োগকারীরা. ,
বুক,মন দৃঢ় করা,"ডুয়ার্সের প্রতি বাড়ছে টান, আশায় বুক বাঁধছে পাহাড়ও.",
বুক,মন দৃঢ় করা,"আশায় বুক বেঁধেছেন অসহায় বৃদ্ধা আনে গুড়িয়া, সারা হোড়ে, জোসেফ কিস্কুরা।",
বুক,মন দৃঢ় করা,"জীবন মানে যুদ্ধ, জীবন মানে লক্ষ্য অর্জন, জীবন মানে বার বার আশাহত হয়েও আশায় বুক বাধা। ",
বুক,মন দৃঢ় করা,সেই বাধা কাটিয়ে ব্যাঙ্ক ঋণের প্রক্রিয়া শুরু হওয়ায় আশায় বুক বাঁধছেন ,
বুক,মন দৃঢ় করা,"সুতরাং এ দৃষ্টিকোণ থেকেও আশায় আমাদের বুক বাধা উচিত যে, পাকিস্তানে সুশীল সমাজের এমন লোকও হতে আরম্ভ করেছে।",
বুক,ভয়,"এই সময় ও বাটপারি করতে বুক কাপে না,",
বুক,ভয়,বুক ধড়ফড় করলে সবাই ভয় পেয়ে যান।,
বুক,ভয়,আমার বুক কাঁপছে,
বুক,ভয়,বুক ঢিপ ঢিপ করা,
বুক,ভয়,"বুক ধড়ফড়ের প্রধান কারণ হিসেবে বিবেচিত,",
বুক,ভয়,যেনো পা চলছে না বুক কাপছে আমার ভয়ে.,
বুক,ভয়,দু'দলের কর্মীদেরই ভয়ে বুক কাঁপছে,
বুক,ভয়,বুক ধড়ফড় নিয়ে আমাদের সবারই আতঙ্ক থাকে,
বুক,ভয়,ভয়-ভীতি পেলেও মানুষের বুক ধড়ফড় করে,
বুক,ভয়,বুক ঢিবঢিব করছে কেনো বাবা!,
বুক,বক্ষ,"ভয়ের কারণে যদি বুকে ব্যথা হয়েই থাকে, তবে তা নিঃসন্দেহে মানসিক।",
বুক,ভয়,"তাদের পড়লে গলা শুকিয়ে যায়, বুক ঢিবঢিব করে, শোয়ার আগে বাথরুমে যাওয়া চাপ হয়ে যায়, সর্বোপরি আল ফেসবুকে ভূতের তথা ভয়ের মৌলিক গল্প অনেকেই লেখেন।",
বুক,সাহস,বড় বুক নিয়ে বিপদের মোকাবেলা করতে হয়।,
বুক,সাহস,বুকে সাহস রেখে নিজের স্বপ্নের দিকে এগিয়ে যেতে হবে।,
বুক,সাহস,কার এত বুকের সাহস পাখিদের গাইতে দেবে না ।,
বুক,সাহস,শাকিব ছাড়া এতো বড় বুকের পাটা কার আছে',
বুক,সাহস,"স্প্যানিশে বলতে গেলে, এ জন্য বুকের পাটা থাকতে হয়",
বুক,সাহস,আওয়ামী লীগ নেতাদের বুকে সাহস নেই,
বুক,সাহস,"১৭-ই মার্চ জন্ম নিয়েছিলো এক প্রেরণা, এক বুক সাহস এবং বাংলাদেশের ভবিষ্যৎ।",
বুক,সাহস,বুকের ভেতর দম না থাকলে এরকম করা যায় না।,
বুক,সাহস,শাহরিয়ার বিপ্লব তুমি আমাদের সাহসের উৎস ছিলে। বুক ভরা সাহস।,
বুক,সাহস,হ্যা বুকে সাহস রেখেই বলছি আমিও একজন মুক্তিযোদ্ধার সন্তান।,
বুক,সাহস,"আমার সাথে কাজ করলে বুকের পাটা লাগে, যেই সকল ফিল্ম ডিরেক্টর বুকের পাটা আছে।",
বুক,সাহস,"যদি কারও বুকের পাটা থাকে, তাদের আমরা মুখোমুখি হতে বলছি।",
বুক,সাহস,হরতালকারীদের বুকের পাটা থাকলে রাস্তায় নামুক।,
বুক,সাহস,"বুকের পাটা থাকলে জাতিসংঘের অধীনে নাগরিকত্ব প্রশ্নে সারা দেশে গণভোট করুন,",
বুক,সাহস,"পরের অভিযান মানবিজে, বুকের পাটা থাকলে মোকাবেলা করুন:",
বুক,সাহস,"ভিকি কৌশল এবার ভূতের খপ্পরে, বুকে সাহস না থাকলে এই টিজার দেখবেন না.",
বুক,সাহস,মাশা আল্লাহ বুকের সাহস দেখুন ! জীবন দিতে রাজি কিন্তু দেশের একফুটা মাটি দিতে রাজি নয়!,
বুক,সাহস,এটা বুঝলে চিন্তা যাবে ব্যবসা করতে হলে বুকের জোর চাই।,
বুক,ভয়,ভাবছিল ওর বুকের জোর ঢিপঢিপানি বুঝি সারা বাড়ির লােক শুনতে পাবে আর সে আওয়াজে মানুষটাও জেগে যাবে,
বুক,সাহস,তবে তার বুকের জোর কম।,
বুক,সাহস,আয়নায় নিজেদের যথার্থ প্রতিফলন ফেলতে ও তা দেখে তা পূর্ণপ্রতিফলন করতে বুকের জোর এবং নিজের ওপর প্রচন্ড আত্মবিশ্বাসের প্রয়োজন হয়।,
বুক,সাহস,বাবলুকে আর দেখতে পাব না একথা তখন ভাবার মতো বুকের জোর ছিল না।,
বুক,সাহস,ভয় নয় বুকের জোর দেখাও দেখবে স্বৈরাচার ফ্যাসিবাদ সহ গোলাম গুলো ভয়ে মূঢ়তার পিছনে,
বুক,বক্ষ,আট মাসের সন্তানের মা সুসান নিজের বুকের দুধ খেয়েই জোর বাড়ালেন।,
বুক,সাহস,তা হলে তো বুকের জোর অনেক বেশি হওয়া উচিত ছিল।,
বুক,বক্ষ,বুক চেপে ধরে অপেক্ষায় থাকে সে ফোনের।,
বুক,ত্যাগ স্বীকার,বুকের রক্ত দিয়ে  অন্যের উপকারের জন্য নিজের ক্ষতি স্বীকার করে,
বুক,ত্যাগ স্বীকার,বুকের রক্ত ঢেলে দেবো না পেলে তারে,
বুক,ত্যাগ স্বীকার,"বুকের রক্ত ঢাললেই গণতন্ত্র আসবে, বিএনপি কর্মীদের টুকু.",
বুক,ত্যাগ স্বীকার,বুকের রক্ত না দিলে আন্দোলন জমবে না বলে মন্তব্য করেছেন বিএনপির স্থায়ী কমিটির সদস্য ইকবাল,
বুক,ত্যাগ স্বীকার,"যারা আমার মানুষের বুকের রক্ত নিয়েছে, তাদের সঙ্গে বসবো?",
বুক,ত্যাগ স্বীকার,"১৯৭১ সালে মানুষ চীনা বাদাম খায়নি, বুকের রক্ত দিয়ে অধিকার আদায় করেছে।",
বুক,ত্যাগ স্বীকার,২১শে ফেব্রুয়ারির দিনে বাংলার দামাল ছেলেরা মাতৃভাষা বাংলার জন্য বুকের তাজা রক্তে রাজপথ করেছিল রঞ্জিত।,
বুক,ত্যাগ স্বীকার,বুকের তাজা রক্ত দিয়ে মাতৃভাষা রক্ষার লড়াইয়ের ইতিহাস পৃথিবীতে খুব কম জাতিরই আছে!,
বুক,ত্যাগ স্বীকার,"আপনাদেরও ওয়াদা দিয়ে যাচ্ছি, প্রয়োজনে বুকের তাজা রক্ত দিয়ে আপনাদের অধিকার প্রতিষ্ঠা করব",
বুক,ত্যাগ স্বীকার,"বুকের তাজা রক্ত দিয়ে,নাম লেখেছি বাংলাদেশ, ঐ রাজাকার গুপ্তচরের,সইবো না",
বুক,ত্যাগ স্বীকার,"আপনারা আমার মানুষের বুকের রক্ত নিয়েছেন, তাদের সঙ্গে কথা বলবো?",
বুক,আশা,"বিশ্বাস রেখো বুকের ভেতর, প্রত্যয় অনুভবে",
বুক,গর্ব করা,সন্তানের কৃতিত্বে মা-বাবার বুক ভরে যায়।,
বুক,গর্ব করা,গর্বে বুক ফুলে ওঠে লখার।',
বুক,গর্ব করা,"পাইলট, গর্বে ফুলে উঠল বাবার বুক",
বুক,গর্ব করা,বাবার সান্নিধ্য খুব একটা না পেলেও কেউ তার কথা স্মরণ করলে গর্বে আমার বুক ফুলে উঠে।,
বুক,গর্ব করা,কবিতাটা পড়তে পড়তে গর্বে বুক ফুলে ওঠে প্রতিটি বাঙালির।,
বুক,গর্ব করা,তা দেখে গর্বে বাঙালি ফুটবলপ্রেমীদের বুক ফুলে উঠে।,
বুক,গর্ব করা,"সবার চক্ষুশূল এইসব পূণ্যাত্মার কথা ভাবলে আজও গর্বে বুক ফুলে উঠে গর্ব এজন্ঠ যে, তারা আহমদী ছিলেন এবং তারা আমাদের দেশের লোক ছিলেন।",
বুক,গর্ব করা,আপনাকে ভাই ডাকলে গর্বে বুক ফুলে উঠে,
বুক,গর্ব করা,"গর্বে যদি বুক ফুলে যায়, ব্লাউজের কি দোষ.",
বুক,গর্ব করা,মেয়ে আমার কাছে গর্ব। ওর জন্য গর্বে আমার বুক ফুলে যায়,
বুক,গর্ব করা,"বাংলাদেশের ইজতেমায়, যখন ভাবি, গর্বে আমাদের বুক ফুলে যায়, আপ্লুত হই এই ভেবে যে, আল্লাহ প্রেমে দায়বদ্ধ একজন",
বুক,গর্ব করা,মাস্ক ছাড়া বুক ফুলিয়ে ঘুরেছেন দিনের পর দিন!,
বুক,গর্ব করা,ওরা এখন বুক ফুলিয়ে বলতে পারে নিজ দেশের নাম মীর আব্দুল আলীম ছিটমহলবাসীরা দীর্ঘদিন ধরে বড় কষ্টে ছিলো;,
বুক,গর্ব করা,। হামলার কথা বুক ফুলিয়ে স্বীকার করে নিলেন পাক হানাদার বাহিনী।,
বুক,গর্ব করা,প্রতারণার মাধ্যমে ১২টি বিয়ে করে বুক ফুলিয়ে ঘুরে বেড়াচ্ছেন টাঙ্গাইলের সখীপুরের মাইক্রোবাস চালক শফিকুল ইসলাম।,
বুক,গর্ব করা,অবহেলা আজ বুক ফুলিয়ে দিনের পর দিন যে দুর্ব্যবহারটা করছো আমার সাথে..,
বুক,গর্ব করা,বুক ফুলিয়ে বাঘ তাড়াতে গিয়েছিলেন গ্রামের মানুষ।,
বুক,গর্ব করা,মিরপুরের কসাই কাদের মোল্লার ফাঁসির রায় কার্যকরের বিষয়টি বিশ্বের দরবারে বুক ফুলিয়ে বলতে পারার মতো বলে জানিয়েছেন,
বুক,গর্ব করা,এই ভাষাসৈনিক সম্মাননায় সিলেটবাসী বুক ফুলিয়ে হাঁটতে পারে.,
বুক,সাহায্য করা,সে আমার বিপদে যেন বুক দিয়ে পড়ে গেলো। ,
বুক,পরিপূর্ন,তোমার জন্য আছে আমার বুক ভরা ভালোবাসা,
বুক,পরিপূর্ন,"বুক ভরা ভালোবাসা রেখেছি তোমার জন্য, ও প্রিয় আমার আমি যে তোমার শুধু আমারই জন্য।",
বুক,পরিপূর্ন,এহন আবার সাগরে রওয়ানা হমু। বুক ভরা আশা নিয়া যামু।,
বুক,পরিপূর্ন,ঈদের আনন্দের পরিবর্তে ওদের বুক ভরা বেদনা,
বুক,পরিপূর্ন,বর্ণবিদ্বেষী রাজনীতিকদের এত বুক ভরা ভালোবাসা না দান করাই ভালো। ,
বুক,পরিপূর্ন,প্রিয়জন বিদায়ের বুক ভরা কষ্ট আর কলিজা ফাটা কান্না চেপে আবেগি হৃদয় এর মানুষগুলো তখন বিরহ ও বিরহের কথাই বেশি মনে করতে থাকে। ,
বুক,পরিপূর্ন,বুক ভরা আশা নিয়া যামু। আল্লায় খালি হাতে ফিরাইবেনা'।,
বুক,পরিপূর্ন,"ফিরিলেন বঙ্গকন্যা স্বদেশ ভূমিতে, বুক ভরা কষ্ট নিয়ে মানুষকে সেবিতে",
বুক,পরিপূর্ন,বুক ভরা দুঃখ রইল বন্ধু না আসিল।,
বুক,আশা,এমন আশায় বুক বেঁধেছেন রহমত।,
বুক,পরিপূর্ন,বুক ভরা মধু বঙ্গের বধু... বুক ভরা মধু... বুঝছেন!,
বুক,পরিপূর্ন,প্রিয়জন বিদায়ের বুক ভরা কষ্ট আর কলিজা ফাটা কান্না চেপে আবেগি হৃদয় এর মানুষগুলো তখন বিরহ ও বিরহের কথাই বেশি মনে করতে থাকে।,
বুক,পরিপূর্ন,বুক ভরা আশা মনের ভিতর কবে যাব মদিনা.,
বুক,ভীষণ কষ্ট ,"হতাশায় বুক ভাঙার কারণ যদি ব্যর্থতা হয়, তাহলে আমি বলব এই হতাশ ব্যক্তিটি উচ্চাকাঙ্খী এবং সাহসী।",
বুক,ভীষণ কষ্ট ,যার জীবনে বুক ভাঙা কষ্ট আছে তাদের জন্য কিছু কথা।,
বুক,ভীষণ কষ্ট ,বুক ভাঙা আবেগ. একদিকে বাংলাদেশ বিশ্বকাপ থেকে বিদায় নিল৷,
বুক,পরিপূর্ন,ফরিদপুরে এক বৃদ্ধ মায়ের বুক ভরা চাপা কান্না,
বুক,ভীষণ কষ্ট ,বুক টা আমার ভাঙা বাড়ি,
বুক,ভীষণ কষ্ট ,এ কোন ব্যাথায় বুক ভেঙে যায় কখনো বোঝোনি তুমি এক নীড় ভাঙা পাখি একাকী কাদে কখনো শোনোনি,
বুক,ভীষণ কষ্ট ,কিন্তু আমার বুক তো ভেঙে গেছে।,
বুক,ভীষণ কষ্ট ,"উমার এই ছবি ও ঘটনা শেয়ার করে নেটিজেনরা বলছেন, ছবিটা কষ্টে বুক ভেঙে দিচ্ছে।",
বুক,ভীষণ কষ্ট ,"বিশ্বাসই করতে পারছি না, বুকের ভিতরটা শেষ হয়ে যাচ্ছে",
বুক,ভীষণ কষ্ট ,"ঘুমাতে পারি না সারারাত ধরে, বুকের ভেতর টা হাহাকার করে।",
বুক,ভীষণ কষ্ট ,এমন একটি ছবি যা কষ্টে সকলের বুক ভেঙে দিচ্ছে !!,
বুক,ভীষণ কষ্ট ,"বুকের ভেতর অজান্তেই কেঁদে ওঠে পুরোনো স্মৃতিগুলো,",
বুক,ভীষণ কষ্ট ,এখনো তোমার দেয়া কষ্টে আমার বুক কাঁদে,
বুক,ভীষণ কষ্ট ,এত কষ্ট দিলে তবুও এ বুকে তোমার জন্য  ভালোবাসা,
বুক,ভীষণ কষ্ট ,আমার বুকে অনেক ক্ষত,
বুক,অনুভূতি,বুকের ভেতর কথার পাহাড় জমিয়ে রেখে শেষে পাহাড় ভাঙার সাহস পেলাম তোমার কাছে এসে.,
বুক,বক্ষ,বুকের ধুকপুকানি শুনতে পাওয়া (বুক ধড়ফড় করা);,
বুক,অনুভূতি,বুকের ভেতর অসস্থি হয় অনিয়মত হার্ট ব্রিদিং আর অনিয়মিত রেস্পিরেশন,
বুক,অনুভূতি, অভিমানী মেঘেদের দল বুকের ভেতর আঁকা তোর চোখ মুখচ্ছবি।,
বুক,অনুভূতি,এই শ্রাবণের বুকের ভিতর আগুন আছে।,
বুক,অনুভূতি,এই বুকের ভেতর কান পেতে শোনো হৃদয় আমার ডাকছে তোমায় এ চোখে-তে চেয়ে দেখো না,
বুক,অনুভূতি,বুকের ভেতর আগুন নিয়ে 'জিন্দা লাশ' হয়েও বাঁচতে চান তিনি।,
বুক,অনুভূতি,ভালোবাসলেই বুকের ভেতর ধুকপুক করে মন!,
বুক,অনুভূতি,"আমার বুকের ভেতর তখন খুশির কাপন, কিন্তু ওপরে ওপরে কী দারুণ কেদে ভাসালাম।",
বুক,অনুভূতি,"বুকের ভেতর দারুণ ঝড়, বুক পেতেছি গুলি কর |",
বুক,অনুভূতি,"মানুষের বুকের ভেতর কতো যে দীর্ঘশ্বাস, জমাট বেঁধে আছে. কতো যে ক্রন্দন, পাতা ঝরার শব্দ, মৃত্যুসংবাদ.",
বুক,অনুভূতি,বুঝিয়ে দিয়েছিলেন বুকের ভেতর জমানো কষ্টটা ভোলেননি।,
বুক,বক্ষ ,পুরুষের নোংরা নজর থেকে বাঁচতেই বুক-ভরা ট্যাটু এই মহিলাদের,
বুক,বক্ষ ,ঠাণ্ডা হাওয়া এসে বুকে লাগছে। ,
বুক,বক্ষ ,"প্রোজেস্টেরন হরমোন, যা বুকের দুধ উত্পাদন করতে বাধা দেয়,",
বুক,বক্ষ ,বুকের দুধের বিকল্প পণ্যসমূহের অনুপযুক্ত বিপণন অব্যাহতভাবে শিশুকে বুকের দুধ খাওয়ার হার বৃদ্ধিতে বাধা হয়ে দাঁড়াচ্ছে,
বুক,বক্ষ ,"চাপ চাপ ব্যথা, বুকের এক পাশে বা পুরো বুক জুড়ে ভারী ব্যথা",
বুক,বক্ষ ,"সেই ব্যথা বুক থেকে গলা, বাহু এমনকী চোয়ালেও ছড়িয়ে পড়তে পারে।",
বুক,বক্ষ ,"তাতে বাধা দিলে, 'জড়িয়ে ধরে আমার নিতম্ব, বুক, গলা-সহ সারা শরীরে হাত বুলোতে থাকে সে।'",
