ambiguous_word,meaning,Text,
জল,অশ্রু,আমার চোখের জলের প্রতিটি ফোটায় রয়েছে তোমার জন্য অকৃত্রিম ভালোবাসা,
জল,শীতল,চা জল হয়ে যাওয়া।,
জল,শীতল,গরম নাকি ঠান্ডা জল ! স্নান করবেন কিসে?,
জল,শীতল,ঠান্ডা জলে স্নান করলে শরীরে রক্ত সঞ্চালন বাড়ে।,
জল,শীতল,মাটির কলসির জল ঠান্ডা থাকে কী করে?,
জল,শীতল,ফ্রিজের জল খেয়ে কিংবা রাস্তাঘাটে ঠান্ডা পানীয়তে চুমুক দিয়ে গরম থেকে সাময়িকভাবে স্বস্তি মিললেও শরীরের পক্ষে মারাত্মক ক্ষতি ডেকে আনছে।,
জল,শীতল,খোলা সাদা আকাশ দিবে তৃষ্ণার শিতল জল পৃথিবীর বুকে।,
জল,শীতল,মাথায় এক বালতি বরফ শীতল জল ঢালার চ্যালেঞ্জ নিতে পারবেন?,
জল,শীতল,আজ খুব শীত আমি ঠান্ডা ভাত খাবো না আর ঠান্ডা জলে স্নান করবো না।,
জল,শীতল,সেই তখনের চা জল হয়ে গেছে।,
জল,শীতল,জল হয়ে যাওয়া কফি ভালো লাগে না।,
জল,শীতল,শূন্য ছিল নিতল দীঘির শীতল কালো জল,
জল,সহজবোধ্য,"লেখাটাতে একটু খাদ মেশালে হয়ত অনেকের কাছে তা জল হয়ে যেতো, কি বলেন?",
জল,সহজবোধ্য,বিষয়টি আমার কাছে জলের মত।,
জল,সহজবোধ্য,সে জলের মত অংকটি বুঝতে পেরেছে।,
জল,সহজবোধ্য,পরীক্ষাটা জলের মত সহজ ছিলো।,
জল,সহজবোধ্য,সে এমনভাবে এমনভাবে বললো যে পুরো ঘটনাটা আমার কাছে জলের মত লাগতে লাগলো।,
জল,সহজবোধ্য,সে জলের মত একটা মানুষ।,
জল,সহজবোধ্য,বুঝিয়ে দিলে যেন জল,
জল,সহজবোধ্য,তার স্বভাব জলের মত পরিষ্কার।,
জল,সহজবোধ্য,অমি জলের মত মানুষ পছন্দ করি,
জল,সহজবোধ্য,"তার মধ্যে কোন প্যাচ নাই, একদম জলের মত।",
জল,সহজবোধ্য,রহিম আমাকে তার প্রেমকাহিনী জলের মত করে বলতে থাকলো।,
জল,সহজবোধ্য,রহিম স্যার এত সুন্দর করে বোঝায় যে সব কিছু জল হয়ে গেলো আমার কাছে,
জল,সহজবোধ্য,ছাত্ররা চায়ই সব কিছু জলের মতো সোজা হোক,
জল,সহজবোধ্য,বাস্তবে প্রশ্ন জলের মতো সোজা হলে রেজাল্টও ভালো হয়,
জল,সহজবোধ্য,আমার জীবনে এই প্রথম এত জলের মতো প্রশ্নে পরীক্ষা দিলাম,
জল,মৎস্যকন্যা,মোহাম্মদ আব্দুল্লা হেল বাকী এর জল পরি দ্বীপ অরিজিনাল বইটি সংগ্রহ করুন রকমারি ডট কম থেকে।,
জল,মৎস্যকন্যা,জল পরি ও কাঠুরে খুব পরিচিত একটি গল্প।,
জল,মৎস্যকন্যা,নীল জলের মধ্যে পরি এখন জলকেলিতে মত্ত।,
জল,মৎস্যকন্যা,মেয়েটি দেখতে জল পরী বা মৎস্য কুমারী ।,
জল,মৎস্যকন্যা,জল পরী বুঝতে পারে তার কুমতলব।,
জল,মৎস্যকন্যা,অবশেষে নিজের লোহার কুড়াল নিয়ে এলো জল পরী।,
জল,মৎস্যকন্যা,এমন সময় জল পরী তার কষ্ট দেখে ব্যথিত হলো।,
জল,মৎস্যকন্যা,তখন জলপরী আবার ডুব দিয়ে একটা লোহার কুড়াল এনে তাকে দেখাল।,
জল,মৎস্যকন্যা,বাস্তবে কি জল পরির অস্তিত্ব আছে?,
জল,মৎস্যকন্যা,তাকে দেখতে যেন জল পরির মত লাগছে।,
জল,মৎস্যকন্যা,জল পরির ইয়া বড় মাছের মত লেজ থাকে - এটা পুরাই আজগুবি একটা কথা ।,
জল,মৎস্যকন্যা,বাস্তবে জল পরি দেখতে পারলে অনেক খুশি হইতাম।,
জল,মৎস্যকন্যা,আজ তোমাকে জলপরীর মতো সুন্দর লাগছে,
জল,মৎস্যকন্যা,জলপরী কি দেখতে অনেক সুন্দর?,
জল,মৎস্যকন্যা,জলপরীর অস্তিত্ব কি অদৌ আছে এ পৃথিবীতে,
জল,মৎস্যকন্যা,আমার অনেক ইচ্ছে জলপরীর মতো একটা বউ বিয়ে করবো,
জল,প্রসবের পূর্ববর্তী অবস্থা,সন্তানপ্রসবের অনতিপূর্বে গর্ভিণীর গর্ভাশয় থেকে জল ভাঙ্গে জল ভাঙা,
জল,প্রসবের পূর্ববর্তী অবস্থা,সেই গর্ভধারিণী মায়ের জল ভেঙ্গে গিয়েছিলো।,
জল,প্রসবের পূর্ববর্তী অবস্থা,মেয়েটির জল ভেঙ্গে গেল কিন্তু বুঝিনি যে তার প্রসব হবে।,
জল,প্রসবের পূর্ববর্তী অবস্থা,জল ভাঙলে কোন গর্ভবতী মাকে দ্রত হাসপাতালে নেয়া উচিত।,
জল,প্রসবের পূর্ববর্তী অবস্থা,"দেরি না করে তাকে ডাক্তারের কাছে নিয়ে যাও, গর্ভাবস্থায় জল ভাঙলে দেরী করা সমীচীন নয়।",
জল,প্রসবের পূর্ববর্তী অবস্থা,গর্ভিণীর গর্ভাশয় থেকে জল ভাঙ্গলে বাচ্চা পৃথিবির মুখ দেখতে আর দেরী নেই।,
জল,প্রসবের পূর্ববর্তী অবস্থা,সন্তানপ্রসবের অনতিপূর্বে গর্ভিণীর গর্ভাশয় থেকে জল সরেছে।,
জল,প্রসবের পূর্ববর্তী অবস্থা,"যদি আপনার সন্দেহ হয় যে আপনার জল ভেঙে গেছে, আপনাকে আপনার স্বাস্থ্যসেবা সরবরাহকারীর সাথে যোগাযোগ করতে হবে।",
জল,প্রসবের পূর্ববর্তী অবস্থা,তাকে হাসপাতালে নেয়া অতীব জরুরি কারণ জল ভেঙ্গে গেছে,
জল,প্রসবের পূর্ববর্তী অবস্থা,জল ভেঙ্গে খিঁচুনী শুরু হয়ে গেছে গর্ভবতী মায়ের,
জল,প্রসবের পূর্ববর্তী অবস্থা,এখন কোন অবস্থায়ই বাসায় রাখা যাবে না জল ভেঙ্গে গেছে তার,
জল,প্রসবের পূর্ববর্তী অবস্থা,জল ভাঙার আগেই হাসপাতালে নিয়ে যাও,
জল,প্রসবের পূর্ববর্তী অবস্থা,দেরী না করে হাসপাতালে নাও জল ভেঙ্গে গেছে নাহলে বাচ্চাকে বাচানো সম্ভব না,
জল,প্রসবের পূর্ববর্তী অবস্থা,তবে জল ভাঙলে বাচ্চা ডেলিভারি হতে সময় লাগে না,
জল,প্রসবের পূর্ববর্তী অবস্থা,এত দ্রুত জল ভেঙ্গে যাবে বুঝতেই পারি নি কেউ,
জল,প্রসবের পূর্ববর্তী অবস্থা,অনেক সময় আছে এখনও গর্ভবতী মা সুস্থ জল ভাঙে নি এখনও,
জল,জলের মধ্য দিয়ে,জল ভেঙে এত পথ যাওয়া যায়?,
জল,জলের মধ্য দিয়ে,ঝিরি পথে জল ভেঙ্গে এগিয়ে যেতে হয়।,
জল,জলের মধ্য দিয়ে,জল ভেঙ্গে গিয়ে অপূর্ব একটি ঝরনা দেখতে পেলাম।,
জল,জলের মধ্য দিয়ে,আমরা আবার জল ভেঙ্গে যাওয়া শুরু করলাম।,
জল,জলের মধ্য দিয়ে,জল ভেঙ্গে গেলে এ পথে অমি যাবো না।,
জল,জলের মধ্য দিয়ে,হাঁটু জল ভেঙ্গে উপহারের ব্যাগ বয়ে নিচ্ছেন গ্রামের চাচী।,
জল,জলের মধ্য দিয়ে,হাঁটু জল ভেঙ্গে সে মাছ ধরতেছিলো,
জল,জলের মধ্য দিয়ে,পথিমধ্যে জল ভেঙ্গে যেতে গিয়ে অমি পিছলা খেয়ে পড়েছি।,
জল,জলের মধ্য দিয়ে,পথিমধ্যে জল ভেঙ্গে যেতে গিয়ে সে একদমই সাবধান ছিল না।,
জল,জল সংগ্রহরূপ মঙ্গলাচরণ করা,বিবাহাদি উপলক্ষ্যে প্রতিবেশীর বাড়ি থেকে জল সহা হচ্ছে।,
জল,জল সংগ্রহরূপ মঙ্গলাচরণ করা,জল সহা একটি প্রাচীন প্রথা।,
জল,জল সংগ্রহরূপ মঙ্গলাচরণ করা,মঙ্গলসাধনা করার জন্য জল সহা এর আয়োজন করা হয়।,
জল,জল সংগ্রহরূপ মঙ্গলাচরণ করা,জল সওয়া কার্যক্রমে মঙ্গলাচরণ করা হয়।,
জল,জল সংগ্রহরূপ মঙ্গলাচরণ করা,জল সংগ্রহ অনেক গুরুত্বপূর্ণ জল সহা অনুষ্ঠানে।,
জল,জল সংগ্রহরূপ মঙ্গলাচরণ করা,জল সহাতে আসতে পেরে বাবুর অনেক ভালো লেগেছে।,
জল,জল সংগ্রহরূপ মঙ্গলাচরণ করা,জল সহা এখনকার সময়ে প্রচলিত নয় বললেই চলে।,
জল,জল সংগ্রহরূপ মঙ্গলাচরণ করা,তোমাকে জল সহা প্রোগ্রামে দেখেছি,
জল,বিপদে পড়া,বিয়েবাড়িতে গিয়ে আমার জলে পরার মত অবস্থা হয়েছে।,
জল,বিপদে পড়া,অমি সেখানে গিয়া জলে পরতে চাই নি।,
জল,বিপদে পড়া,তোমাকে সামনে দেখে আমার জলে পরার কথা।,
জল,বিপদে পড়া,অমি জলে পরবো যেনেও সেখানে গিয়েছি।,
জল,বিপদে পড়া,কি যে একটা জলে পরার মত অবস্থা তা আর কি বলবো,
জল,বিপদে পড়া,"জলে পরবো জানি, কিন্তু নিজেকে আটকাতে পারি নি।",
জল,বিপদে পড়া,ব্রিজ ভেঙে DVC এর জলে পরে গেল বালি বোঝাই লরি,
জল,বিপদে পড়া,তাকে জলে পরতে দেই নি।,
জল,বিপদে পড়া,ভাবতেও পারি নি সেখানে গিয়ে জলে পরতে হবে।,
জল,বিপদে পড়া,বিপদে পড়া তথা জলে পরা মানুষকে সাহায্য করুন,
জল,বিপদে পড়া,জলে পড়লে আল্লাহর কাছে সাহায্য চাইতে হয়।,
জল,বিপদে পড়া,যেকোনো সময় জলে পড়লে মহান আল্লাহ্‌র কাছে সাহায্য প্রার্থনা করতে হয়।,
জল,বিপদে পড়া,কিন্তু মাঝেমধ্যে জলে পরে মিথ্যা বলা লাগে।,
জল,বিপদে পড়া,সাহায্যের হাত বাড়ালেও জলে পরা ব্যক্তি তার হাত ধরেননি বলে জানিয়েছেন অনিল।,
জল,বিপদে পড়া,জলে পরা ব্যক্তি নিরাপদ এর মুল্য বুঝতে পারে .,
জল,বিপদে পড়া,হাত-পা বেঁধে জলে ফেলা হয়েছিলো তাকে।,
জল,জল চিহ্ন,"জানলার কাচে ধুলো, আয়নায় জলের দাগ, রোজকার এমন খুচরো সমস্যায় নাজেহাল লাগে বইকী!",
জল,জল চিহ্ন,"কিন্তু যদি মেঝেতে জলের দাগ লালচে হয়, তবে আর্সেনিকের মাত্রা অত্যন্ত বেশি",
জল,জল চিহ্ন,তার অনেক জামাতে ডাবের জলের দাগ আছে,
জল,জল চিহ্ন,জীবনে সব দুঃখ কষ্ট জলের দাগ হয় না।,
জল,জল চিহ্ন,নীলের কাছাকাছি জলের দাগ চমৎকার ব্যাপার।,
জল,জল চিহ্ন,মনে হয় যেন জমে থাকা জলের দাগ,
জল,জল চিহ্ন,খর জলের দাগ কঠিন হতে পারে,
জল,জল চিহ্ন,চোখের জলের দাগ ধরে. মনের সাগর তীরে. পৌঁছে গিয়েছি,
জল,জল চিহ্ন,জলের দাগ মিলছে মঙ্গলের গায়েও৷,
জল,জল চিহ্ন,মঙ্গলের জলের দাগ পেয়েছেন বিজ্ঞানীরা।,
জল,হালকা খাবার,এই পূজায় না হয় হয়ে যাক ভিন্ন স্বাদের কোন জল খাবার।,
জল,হালকা খাবার,স্বাস্থ্য বার্তা জল খাবার সঠিক সময় জানেন?,
জল,হালকা খাবার,জল খাবারের নতুন রান্না চটপট শিখে নাও,
জল,হালকা খাবার,লকডাউনে ভিনরাজ্য থেকে ফেরা শ্রমিকদের জল খাবার না পেয়ে কাটাতে হল ছ'ঘণ্টা,
জল,হালকা খাবার,আপনি সহজেই জল খাবার হজম করতে সক্ষম হবেন।,
জল,হালকা খাবার,ডেলিভারিবয়দের জন্য সদর দরজার বাইরে জল খাবার রাখলেন মার্কিন মহিলা,
জল,হালকা খাবার,জল খাবারের কথা শুনলেই আপনার জিভে জল আসে ?,
জল,হালকা খাবার,বা কোন জল খাবারের লোভ সামলানো আপনার পক্ষে কঠিন?,
জল,হালকা খাবার,জল খাবারে অন্যতম আকর্ষণ ছিলো দেশি-বিদেশি ভিন্নভিন্ন খাবারের সমাগম।,
জল,হালকা খাবার,সকালের জল খাবার সম্পর্কে যে ৫টি ভুল ধারণা.,
জল,হালকা খাবার,ক্লান্ত শ্রমিকদের জল খাবার দিয়ে জিতলেন হৃদয় বকুল সাহেব।,
জল,হালকা খাবার,"রাস্তায় নেমে শ্রমিকদের জল খাবার, মাস্ক বিতরণ করে দেশের হৃদয় জিতে নিলেন শামি।",
জল,হালকা খাবার,শ্যামপুর হাই স্কুলে কোয়ারেন্টিন সেন্টার জল খাবার না পেয়ে বিক্ষোভ পরিযায়ী শ্রমিকদের,
জল,হালকা খাবার,গতকালই কলকাতার সায়েন্স সিটির কাছে কোয়ারেন্টাইন সেন্টারে জল খাবার না পেয়ে রাস্তায় বেরিয়ে বিক্ষোভ দেখিয়ে ছিলেন রোগীরা।,
জল,হালকা খাবার,সামি ক্লান্ত শ্রমিকদের জল খাবার দিয়ে জিতলেন হৃদয়,
জল,হালকা খাবার,"শ্রমিক স্পেশ্যালে নেই জল-খাবার, নোংরা বাথরুম - অব্যবস্থার অভিযোগে দুর্গাপুর স্টেশনে",
জল,হালকা খাবার,করোনার মধ্যে জল খাবার ও মাস্ক বিতরণ করা হয়,
জল,হালকা খাবার,"জল খাবার মিলছে না, ক্ষোভের মুখে কর্তা।",
জল,হালকা খাবার,তুমি সকালে জল খেয়েছ?,
জল,হালকা খাবার,২০ দিন ধরে জল খাবার ছাড়াই গুপ্তিপারার ঘাটে ভয়াবহ বন্দিদশায় দিন কাটাচ্ছেন ৩৬ জন নৌ-কর্মী.,
জল,নামমাত্র দামে,কোটি টাকা মূল্যের সখের গাড়ি জলের দরে বিক্রি করছেন অমিতাভ,
জল,নামমাত্র দামে,জলের দরে ১০ কোটি অ্যানড্রয়েড ফোন আনছে Jio!,
জল,নামমাত্র দামে,জলের দরে নজরকাড়া ফিচার! বাজারে এল Nokia-র দুটি ঝাঁ চকচকে ফিচার ফোন!,
জল,নামমাত্র দামে,"জলের দরে দুর্দান্ত ফিচার, ৮ সেপ্টেম্বর ভারতে লঞ্চ হচ্ছে পোকো এম টু স্মার্টফোন.",
জল,নামমাত্র দামে,আগামী ডিসেম্বর মাসেই আনছে জলের দরে ১০ কোটি অ্যান্ড্রয়েড ফোন.,
জল,নামমাত্র দামে,"সবাই বলছেন, এবার জলের দরে চামড়া বিক্রি করতে হচ্ছে।",
জল,নামমাত্র দামে,জলের দরে পাতে পাতে পদ্মার ইলিশ!,
জল,নামমাত্র দামে,পুরনো ফোন দিন আর জলের দরে পেয়ে যান !,
জল,নামমাত্র দামে,"এদিকে জলের দরে দেশের মানুষের ঘাম, রক্ত দিয়ে তৈরি সরকারি সম্পত্তিগুলো বিলিয়ে দেয়া হচ্ছে।",
জল,নামমাত্র দামে,"জলের দরে তেল, মূল্যহীন 'কালো সোনা'",
জল,নামমাত্র দামে,তাই বাজারে পদ্মার ইলিশ বিকোচ্ছে জলের দরে।,
জল,নামমাত্র দামে,"জলের দামে দিলাম খুলে, রাতের দুয়ার. সস্তা ভেবে উড়াল দিল উষ্ণ হাহাকার.",
জল,নামমাত্র দামে,জলের দামে বাড়ি বসেই পেয়ে যান ব্র্যান্ডেড দামি ফোন!,
জল,নামমাত্র দামে,"জলের দামে মিলবে স্মার্টফোন, বাম্পার অফার আমাজনের.",
জল,নামমাত্র দামে,জলের দামে নতুন ইন্টারন্যাশানাল রোমিং প্যাক পাওয়া যাচ্ছে।,
জল,নামমাত্র দামে,কাঞ্জিভারম তসর সিল্ক শাড়িটি কিন্তু জলের দামে পেয়ে যাচ্ছেন বিগ বিলিয়ান ডে তে।,
জল,নামমাত্র দামে,ওরা হাঁসি বিক্রি করে জলের দামে,
জল,নামমাত্র দামে,এবার ফ্লিপকার্টে 'জলের' দামে 'ব্রাহ্মণ গরু',
জল,নামমাত্র দামে,জলের দামে বাজারে আসছে নতুন 'সাথী' স্কুটি,
জল,নামমাত্র দামে,আমি বিক্রি হয়ে যাচ্ছি জলের দামে একদিন শুধু তুমি ডাকতে শুধু তুমিই এখন সবাই ডাকে ডাক নামে.,
জল,নামমাত্র দামে,মেয়েদের ওড়না জলের দামে পাওয়া যাচ্ছে।,
জল,পান করা,সুস্থ থাকতে জল খাওয়া নিয়ে কী কী মানতে হবে?,
জল,পান করা,একটু জল পাই কোথায় বলতে পারেন?,
জল,পান করা,অমি তোমার হাতে জলগ্রহণ করবো না।,
জল,পান করা,অমি প্রতিদিন ১ লিটার করে জল পান করি।,
জল,পান করা,রোজ রোজ জল পান করলে শরীর ভালো থাকে।,
জল,পান করা,সবজি-ফল বেশি খেলে জল একটু কম খেলে ক্ষতি নেই।,
জল,পান করা,অতিরিক্ত জল পান করলে কি বিপদ হতে পারে?,
জল,পান করা,ঈষদুষ্ণ জল পান করলে শরীরের মেটাবলিক রেট বাড়ে এবং বেশি ক্যালরি পোড়ে।,
জল,পান করা,আমাদের দেহের ভিতরের বিভিন্ন কাজ ঠিকভাবে সম্পন্ন হতে পর্যাপ্ত জল পান করা অবশ্য প্রয়োজন।,
জল,পান করা,কীভাবে জল পান করলে কমবে ওজন?,
জল,পান করা,গর্ভাবস্থায় উষ্ণ জল পান করলে তা আপনার শিশুর ক্ষতি করতে পারে কি?,
জল,পান করা,গরমে বেশি করে জল পান করেন,
জল,পান করা,"যদি পানি জল বেশি পান করেন, তাহলে আপনার শরীরে রক্তের মাত্রা বৃদ্ধি হবে,",
জল,পান করা,নিয়মিত পর্যাপ্ত জল পান না করলে আমাদের দেহের বিভিন্ন রকম সমস্যা সৃষ্টি হয়।,
জল,পান করা,সকালে ঘুম থেকে উঠে খালি পেটে ইষদুষ্ণ জল পান করলে অনেক রোগ থেকে মুক্তি পাওয়া যেতে পারে।,
জল,পান করা,প্রবল গরমে শরীরে জলের চাহিদা বাড়ে৷ সেই চাহিদা মেটাতে বেশি জল পান করলে সচরাচর কোনও ক্ষতি হয় না৷,
জল,পান করা,গরম জল পান করলে রক্ত সংবহনও বেড়ে যায় এবং শক্ত হয়ে থাকা পেশিগুলো আরাম পায়।,
জল,পান করা,ঘুম থেকে উঠে খালি পেতে জল পান করা যে শরীরের জন্য কতটা উপকারি তা আমরা সকলেই জানি।,
জল,পান করা,"আর ঠান্ডা জল নয়, এবার থেকে উষ্ণ গরম জল পান করুন।",
জল,পান করা,পর্যাপ্ত পরিমাণ জল পান করলে শরীরের কিন্তু আরও নানা রকমের উপকার হয়।,
জল,পান করা,"আমরা ভাবি হয়তো বেশি বেশি জল পান করলে , আমরা অনেক বেশি সুস্থ থাকব ,ভালো থাকব ৷",
জল,পান করা,ঘুম থেকে জেগেই জল পান করলে কোলন পরিষ্কার হয়,
জল,পান করা,পরিমিত জল পান না করলে শরীরে সোডিয়াম এবং পটাশিয়ামের ভারসাম্য নষ্ট হয়ে যায়।,
জল,পান করা,খালি পেটে জল পান করলে বিপাকের হার ২৪ শতাংশ পর্যন্ত বৃদ্ধি পায়।,
জল,পান করা,জল পানি পান করলে শরীরের বর্জ্য নিষ্কাশন সহজ ভাবে সম্পন্ন হয়।,
জল,পান করা,খালি পেটে জল পান করলে এসিড নীচের দিকে চলে যায়।,
জল,পান করা,সকালে খালি পেটে জল পান করলে বিষাক্ত পদার্থ শরীর থেকে বের হয়ে যায় এবং পরিপাক তন্ত্রের ও উন্নতি ঘটে।,
জল,পান করা,জল পান করলে পেট ভরার অনুভূতি পায় এবং ক্ষুধা কমে।,
জল,পান করা,অপর্যাপ্ত জল পান করলে চুল পাতলা হয়ে যায় এবং চুলের আগা ফেটে যায়।,
জল,পান করা,প্রতিদিন খালি পেটে জল পান করলে চুলের মান উন্নত হয়।,
জল,পান করা,জল পানেে শূন্যতার ফলে ত্বকে অকালেই বলিরেখার ছাপ পড়ে এবং ত্বকের ছিদ্রগুলো গভীর হয়।,
জল,পান করা,খালি পেটে ৫০০ মিলিলিটার জল পান করলে ত্বকে রক্ত প্রবাহ বৃদ্ধি পায় এবং ত্বক উজ্জ্বল হয়।,
জল,পান করা,খালি পেটে জল পান করলে লিম্ফেটিক সিস্টেমের ভারসাম্য রক্ষা করতে সাহায্য করে।,
জল,পান করা,ঘুম থেকে জেগেই জল পান করলে কিডনিতে পাথর হওয়া এবং মূত্রথলির ইনফেকশন হওয়া প্রতিরোধ করে।,
জল,পান করা,খালি পেটে জল পান করলে পাকস্থলীর এসিড পাতলা হতে সাহায্য করে।,
জল,পান করা,পরিমাণ জল পান করলে টক্সিনের দ্বারা সৃষ্ট বিভিন্ন ধরণের ব্লাডার ইনফেকশন থেকে রক্ষা পাওয়া যায়।,
জল,পান করা,জল আর খাবার ছাড়াই দু'মাস কন্টেনারে আটকে বিড়াল !,
জল,পান করা,"রাস্তায় নেমে শ্রমিকদের খাবার জল, মাস্ক বিতরণ করে দেশের হৃদয় জিতে নিলেন শামি।",
জল,পান করা,"এসব এলাকায় পানীয় জল, খাবার ও শৌচাগারের অভাবে মানবেতর জীবন যাপন করছে",
জল,জলময়,নদীতীরের কাদাময় জলা,
জল,জলময়,এই জলা বাবুদের সম্পত্তির অংশ।,
জল,জলময়,আগের দিনে অনেক জলা ছিলো।,
জল,জলময়,ছোটবেলায় জলায় মাছ ধরতে যেতাম।,
জল,জলময়,জলা থাকতো ছোট মাছে পরিপূর্ণ,
জল,জলময়,তোমাদের বাড়ীর পাছে একটা জলা ছিলো না?,
জল,জলময়,আদিকালে গোলা ভরতি ধান আর জলা ভরা মাছ ছিলো।,
জল,জলময়,জলা শুকিয়ে চৌচির।,
জল,জলময়,জলাগুলো সব ভরাট হয়ে যাচ্ছে।,
জল,জলময়,জলা বাঁচিয়ে রাখার জন্য আইন প্রণয়ন করা উচিত।,
জল,ক্ষরিত হত্তয়া,এই সময় সামান্য ধুলোবালিতে অনেকেরই নাক দিয়ে জল ঝরতে শুরু করে।,
জল,ক্ষরিত হত্তয়া,নাকে জল ঝরা ঠেকাতে ভিটামিন 'সি'যুক্ত খাবার বেশি করে খান।,
জল,ক্ষরিত হত্তয়া,নাক দিয়ে অনবরত জল পড়ছে?,
জল,ক্ষরিত হত্তয়া,শরতের দ্বিপ্রহরে সুধীর সমীর-পরে জল ঝরা শাদা শাদা মেঘ উড়ে যায়;,
জল,ক্ষরিত হত্তয়া,নিয়মমতো ওষুধ খেলে নাক দিয়ে জল ঝরা আলবাত থামবেই,
জল,ক্ষরিত হত্তয়া,"এবার জল ঝরা ছানাটিকে হাতের সাহায্যে ভালো করে মেখে নিতে হবে,যাতে কোন দানা না থাকে।",
জল,ক্ষরিত হত্তয়া,আকাশ থেকে কিছু জল ঝরা বাতাসে ফেণা হয়ে ছড়িয়ে পরে।,
জল,ক্ষরিত হত্তয়া,"অন্যান্য উপসর্গের মধ্যে আছে নাক দিয়ে জল ঝরা, গলাব্যথা ও নাক বন্ধ, ব্যথা বেদনা।",
জল,ক্ষরিত হত্তয়া,"অ্যালার্জির প্রবণতা থাকলে নাক দিয়ে কাঁচা জল ঝরা, সর্দি-কাশি দেখা দিতে পারে।",
জল,ক্ষরিত হত্তয়া,তবে কিছু করোনা আক্রান্ত রোগী নাক দিয়ে জল ঝরা এবং সর্দির কথা উল্লেখ করেছেন।,
জল,ক্ষরিত হত্তয়া,"তারই বহিঃপ্রকাশ হাঁচি, কাশি,নাক দিয়ে জল ঝরা ইত্যাদি।",
জল,ক্ষরিত হত্তয়া,"তারপর কাপ ডিশ ভাঙচুর, রাগ, চোখের জল ঝরা এসবই চলতো ছোটবেলায়",
জল,ক্ষরিত হত্তয়া,"বড় গাছগুলোর ডাল ধরে বাচ্চারা আনন্দে জল ঝরাচ্ছে , ভিজছে।",
জল,ক্ষরিত হত্তয়া,জল ঝরা টক দই অনেক সুুুুস্বাদু,
জল,ক্ষরিত হত্তয়া,নিশিদিন জল-ঝরা সঘন গগন।,
জল,ক্ষরিত হত্তয়া,শিশুদের নাক থেকে জল ঝরা কীভাবে বন্ধ করতে হবে?,
জল,ক্ষরিত হত্তয়া,কলসিটা থেকে জল পড়ে,
জল,নলকূপ,বাড়ির সামনে জলের কল বসানো নিয়ে বিবাদ,
জল,নলকূপ,"পানীয় জলের কল আছে, কিন্তু জল নেই।",
জল,নলকূপ,ঠান্ডা এবং গরম জলের কল সরিয়ে ফেলার উপায়?,
জল,নলকূপ,এই জলের কলটা নষ্ট।,
জল,নলকূপ,"জলের কল থেকে আগুন , আতঙ্কে দেগঙ্গার চাকলা মঞ্জিলআটির বাসিন্দারা",
জল,নলকূপ,১৯৮১ যখন জলের কল হয়েছিল পলতায় সাহেবে জানালো খুব ভোরে দেবে জল তারা।,
জল,নলকূপ,"জলের কল অকেজো, উদাসীন স্কুল কতৃপক্ষ।",
জল,নলকূপ,জল কলের খোলামুখ আটকে দিল পুলিশ পিয়ালী চক্রবর্তী।,
জল,নলকূপ,পানীয় জলের কল নতুন করে তৈরী করার দাবি গ্রামবাসীদের.,
জল,নলকূপ,"জলের কল খারাপ, ভুগছেন একশ পরিবার.",
জল,নলকূপ,জলের কল খোলা,
জল,নলকূপ,একটা জলের কল বসতে এত খরচ হয় ?,
জল,নলকূপ,জলের কল একটা যান্ত্রিক বস্তু হলেও অনেক জরুরি।,
জল,নলকূপ,শহরের এই গোষ্ঠীর কাজ রাস্তায় ঘুরে জলের কল সারাই করা,
জল,জল বহনকারী যান,"আফানের জেরে চরমে পানীয় জলের সঙ্কট, বিভিন্ন ওয়ার্ডে ঘুরছে পৌরসভার জলের গাড়ি.",
জল,জল বহনকারী যান,হাওয়াই চলে জলের গাড়ি.,
জল,জল বহনকারী যান,"বেলেঘাটায় তীব্র জল সংকট, সারাদিনে একটি করে জলের গাড়ি আসে",
জল,জল বহনকারী যান,গোল্লায় নিয়ে যাচ্ছে আমার হাওয়াই জলের গাড়ি,
জল,জল বহনকারী যান,"জল দিয়ে গাড়ি চালাবেন বলেছিলেন, তাই কি তেল মাফিয়ারা খুন করেছিল মানুষটিকে!",
জল,জল বহনকারী যান,"জলশূন্য হাওড়া, আসরে পুরসভার পানীয় জলের গাড়ি",
জল,জল বহনকারী যান,তার ফলে বিভিন্ন জায়গায় জলে আটকে পড়ে জলের গাড়ি।,
জল,জল বহনকারী যান,"কোথাও আবার পানীয় জলে গাড়ি ধোওয়া হচ্ছে, চলছে বাগান পরিচর্যা।",
জল,জল বহনকারী যান,গোলপার্কের এবং গড়িয়াহাটে কোনও ব্যাঙ্কের সামনেই পুরসভার পানীয় জলের গাড়ি ছিল না বলে অভিযোগ।,
জল,জল বহনকারী যান,তিনদিন পানীয় জলের গাড়ি আসেনি,
জল,জল বহনকারী যান,"এত বড়ো কোম্পানীর মালকিনের বাড়িতে জলের গাড়ি এসে পৌঁছোয়নি,",
জল,জল বহনকারী যান,জলেের গাড়ি থামিয়ে সুব্রতকে ঘিরে জনতার বিক্ষোভ.,
জল,জল বহনকারী যান,আমার বাড়ীতে অনুষ্ঠানের জন্য পৌরসভার জলের গাড়ী ব্যবহারের জন্য আবেদন জানাচ্ছি।,
জল,প্রবাহ,সেই জলের স্রোত কি মৌসুমী বায়ুর মতো শুধুই মরশুমি?,
